sector_id,patent_id,patent_date,patent_title,patent_num_times_cited_by_us_patents,cpc_subclass_ids,assignee_id,assignee_type,assignee_organization,canonical_company_id,display_name,cpc_group_ids
biotech,10948431,2021-03-16,Visible test system and rock mass heating method,3,G01K|G01N|H05B,485f62ad-1dde-4efe-9219-4b49e230a65d,3,"Institute of Geology and Geophysics, Chinese Academy of Sciences",485f62ad-1dde-4efe-9219-4b49e230a65d,"Institute of Geology and Geophysics, Chinese Academy of Sciences",
biotech,10948432,2021-03-16,Sample inspection apparatus employing a diffraction detector,2,G01N,6766f811-0907-4398-8598-9a2b2fd3fd49,3,NOTTINGHAM TRENT UNIVERSITY,6766f811-0907-4398-8598-9a2b2fd3fd49,NOTTINGHAM TRENT UNIVERSITY,
biotech,10948432,2021-03-16,Sample inspection apparatus employing a diffraction detector,2,G01N,7c2cb152-bf85-46df-b514-146e9ce528d5,3,Cranfield University,7c2cb152-bf85-46df-b514-146e9ce528d5,Cranfield University,
biotech,10948433,2021-03-16,Device for clamping and controlling the temperature of planar samples for x-ray diffractometry,0,G01N|H01M|Y02E,7dc7f6c7-80df-4ec6-a815-c243c05a5379,3,Helmholtz-Zentrum Geesthacht Zentrum für Material- und Küstenforschung GmbH,7dc7f6c7-80df-4ec6-a815-c243c05a5379,Helmholtz-Zentrum Geesthacht Zentrum für Material- und Küstenforschung GmbH,
biotech,10948434,2021-03-16,X-ray spectroscopic analysis apparatus and elementary analysis method,3,G01N,21d92c35-7806-4cd4-8265-16879bacf2a8,3,Shimadzu Corporation,21d92c35-7806-4cd4-8265-16879bacf2a8,Shimadzu Corporation,
biotech,10948435,2021-03-16,"X-ray fluorescence analysis device, and spectrum display method used in same",2,G01N,21d92c35-7806-4cd4-8265-16879bacf2a8,3,Shimadzu Corporation,21d92c35-7806-4cd4-8265-16879bacf2a8,Shimadzu Corporation,
biotech,10948436,2021-03-16,Wavelength dispersive X-ray fluorescence spectrometer,1,G01N,929ac661-f600-4a92-b28b-2dc5182c6518,3,Rigaku Corporation,929ac661-f600-4a92-b28b-2dc5182c6518,Rigaku Corporation,
biotech,10948437,2021-03-16,Method for analysis using X-ray fluorescence,0,A61B|G01N,fa4a6f40-78f9-4298-9496-4936af327b37,2,"Icagen, LLC",fa4a6f40-78f9-4298-9496-4936af327b37,"Icagen, LLC",
biotech,10948438,2021-03-16,X-ray fluorescence analysis system,2,G01N,929ac661-f600-4a92-b28b-2dc5182c6518,3,Rigaku Corporation,929ac661-f600-4a92-b28b-2dc5182c6518,Rigaku Corporation,
biotech,10948439,2021-03-16,Methods and systems for measuring pore volume compressibility with low field nuclear magnetic resonance techniques,4,G01N|G01R|G01V,2763ea9f-9b82-423b-a9d3-7f9cd1b25c45,3,SAUDI ARABIAN OIL COMPANY,2763ea9f-9b82-423b-a9d3-7f9cd1b25c45,SAUDI ARABIAN OIL COMPANY,
biotech,10948440,2021-03-16,Borehole signal reduction for a side-looking NMR logging tool using a magnet assembly,0,G01N|G01R|G01V,4458f845-5987-4e35-99a5-e8b9cc283952,2,"Halliburton Energy Services, Inc.",4458f845-5987-4e35-99a5-e8b9cc283952,"Halliburton Energy Services, Inc.",
biotech,10948441,2021-03-16,High-resolution in situ electrochemical NMR with interdigitated electrodes,0,C25B|G01N|G01R,4196ef05-8ca3-4d40-8e51-11bcf43fe403,2,Georgetown University,4196ef05-8ca3-4d40-8e51-11bcf43fe403,Georgetown University,
biotech,10948442,2021-03-16,Impedance measuring semiconductor circuit and blood-sugar level meter,0,C12Q|G01N,016ffc54-ac6c-42eb-8243-cc4bf6216bc0,3,RENESAS ELECTRONICS CORPORATION,016ffc54-ac6c-42eb-8243-cc4bf6216bc0,RENESAS ELECTRONICS CORPORATION,
biotech,10948443,2021-03-16,Cigar moisture meter with direct relative humidity readout,0,A24F|G01N,425c848a-d3e7-4255-b57f-f587d96fb7c4,2,"Cigar Medics, Inc.",425c848a-d3e7-4255-b57f-f587d96fb7c4,"Cigar Medics, Inc.",
biotech,10948444,2021-03-16,Conductivity sensor,1,G01N|G01R,002acb0d-ac48-420d-a0cd-58b3249cdd87,3,IMEC VZW,002acb0d-ac48-420d-a0cd-58b3249cdd87,IMEC VZW,
biotech,10948445,2021-03-16,Method and gas sensor arrangement for determining an absolute gas concentration with a gas sensor and decomposing gas to be measured,1,G01N|Y02A,876e558c-03c2-4a84-8f3d-d755f4d12cf4,3,Sciosense B.V.,876e558c-03c2-4a84-8f3d-d755f4d12cf4,Sciosense B.V.,
biotech,10948446,2021-03-16,Chemiresistor gas sensor using MXene and the manufacturing method thereof,0,G01N|H01L,d4733f97-7b44-444e-83ea-0a2f6002ca24,3,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,d4733f97-7b44-444e-83ea-0a2f6002ca24,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,
biotech,10948446,2021-03-16,Chemiresistor gas sensor using MXene and the manufacturing method thereof,0,G01N|H01L,fdacb55a-d734-44b4-9316-f3030b10f27e,2,DREXEL UNIVERSITY,fdacb55a-d734-44b4-9316-f3030b10f27e,DREXEL UNIVERSITY,
biotech,10948447,2021-03-16,"Ultra-compact, passive, wireless sensor using quantum capacitance effect in graphene",0,G01N|G01R|H10D|H10F,9788e336-81cb-439e-b1b4-799e42626c91,2,Regents of the University of Minnesota,9788e336-81cb-439e-b1b4-799e42626c91,Regents of the University of Minnesota,
biotech,10948448,2021-03-16,Humidity sensor,0,G01N,262ffa67-0530-4db2-9429-d0707a978ebb,3,MINEBEA MITSUMI Inc.,262ffa67-0530-4db2-9429-d0707a978ebb,MINEBEA MITSUMI Inc.,
biotech,10948449,2021-03-16,Sensor with multiple inlets,0,G01N,b5f7dba8-963a-4b1f-bc7b-43565069972e,2,"MSA Technology, LLC",b5f7dba8-963a-4b1f-bc7b-43565069972e,"MSA Technology, LLC",
biotech,10948450,2021-03-16,Electrochemical measurements of components in coatings,2,B01L|B82Y|C12Q|F26B|G01N,3cb79949-e339-46b9-873f-e8bd46aebba1,2,"GenMark Diagnostics, Inc.",3cb79949-e339-46b9-873f-e8bd46aebba1,"GenMark Diagnostics, Inc.",
biotech,10948451,2021-03-16,Electrochemical detection of nitro-containing compounds,0,G01N,c9458974-19d6-4dd6-9306-b6b7a63c2d91,3,Ramot at Tel-Aviv University Ltd.,c9458974-19d6-4dd6-9306-b6b7a63c2d91,Ramot at Tel-Aviv University Ltd.,
biotech,10948452,2021-03-16,Sensing electrode oxygen control in an oxygen sensor,0,G01N,cf25459e-aa65-4651-b834-4851f756ea55,2,HONEYWELL INTERNATIONAL INC.,cf25459e-aa65-4651-b834-4851f756ea55,HONEYWELL INTERNATIONAL INC.,
biotech,10948453,2021-03-16,CHEMFET array,1,G01N,6e2b5680-0d94-4a93-b950-8322d68125d7,3,DNAe Group Holdings Limited,6e2b5680-0d94-4a93-b950-8322d68125d7,DNAe Group Holdings Limited,
biotech,10948454,2021-03-16,Nanopore-based analysis of protein characteristics,2,G01N,462eee6f-ac60-445c-bc3d-fa27e850e0d5,2,University of Washington,462eee6f-ac60-445c-bc3d-fa27e850e0d5,University of Washington,
biotech,10948455,2021-03-16,Sequencer,0,B01L|C12Q|G01N,c8bdeef3-4179-49b4-a7d4-1537aaaf600b,3,HULDAGATE TECHNOLOGIES LIMITED,c8bdeef3-4179-49b4-a7d4-1537aaaf600b,HULDAGATE TECHNOLOGIES LIMITED,
biotech,10948456,2021-03-16,Gas analyzer system with ion source,0,G01M|G01N|H01J,4f3ed18e-e394-459f-9ce0-2751c83c291c,2,"MKS Instruments, Inc.",4f3ed18e-e394-459f-9ce0-2751c83c291c,"MKS Instruments, Inc.",
biotech,10948457,2021-03-16,Electro-acoustic sensors for remote monitoring,0,B06B|B60C|G01N|H02J|H04B,324858d7-ef44-4ce9-966a-28fef1d0e9ed,2,"UltraPower, Inc.",324858d7-ef44-4ce9-966a-28fef1d0e9ed,"UltraPower, Inc.",
biotech,10948458,2021-03-16,Method of and system for performing detection on or characterization of a sample,0,G01N|G01Q,5685b8f3-2024-4524-8157-ccc89b26464b,3,Nederlandse Organisatie voor toegepast-natuurwetenschappelijk onderzoek TNO,5685b8f3-2024-4524-8157-ccc89b26464b,Nederlandse Organisatie voor toegepast-natuurwetenschappelijk onderzoek TNO,
biotech,10948459,2021-03-16,Use of resonance inspection for process control,0,G01N|G05B,e00beb91-23a0-44df-81a3-ed71954b4169,2,"Vibrant Holdings, LLC",e00beb91-23a0-44df-81a3-ed71954b4169,"Vibrant Holdings, LLC",
biotech,10948460,2021-03-16,Fluid sensor assembly,0,G01F|G01N,a086c648-7bab-440b-ad6e-4fbc559cd62d,3,TE Connectivity Co. Ltd.,a086c648-7bab-440b-ad6e-4fbc559cd62d,TE Connectivity Co. Ltd.,
biotech,10948461,2021-03-16,Inverted wick type temperature control system,0,B01L|G01N,a7eb3776-5d10-4406-843f-386347f8186a,2,"Anton Paar QuantaTec, Inc.",a7eb3776-5d10-4406-843f-386347f8186a,"Anton Paar QuantaTec, Inc.",
biotech,10948462,2021-03-16,Automatic column sparging for preconcentration columns,0,G01N,242e4e61-b74e-4f15-9841-17509c9d70b2,2,"Elemental Scientific, Inc.",242e4e61-b74e-4f15-9841-17509c9d70b2,"Elemental Scientific, Inc.",
biotech,10948463,2021-03-16,"Liquid chromatography system, method and use",1,G01N,18e389b0-da0f-437f-a439-70853e1f9801,3,Dionex Softron GmbH,18e389b0-da0f-437f-a439-70853e1f9801,Dionex Softron GmbH,
biotech,10948464,2021-03-16,Liquid chromatograph mass spectrometer,3,G01N,21d92c35-7806-4cd4-8265-16879bacf2a8,3,Shimadzu Corporation,21d92c35-7806-4cd4-8265-16879bacf2a8,Shimadzu Corporation,
biotech,10948465,2021-03-16,Crescent plot columns and methods for preparing crescent plot columns,0,B01J|G01N,dcce3f4a-7296-477f-9edd-fe7992bda839,2,RESTEK CORPORATION,dcce3f4a-7296-477f-9edd-fe7992bda839,RESTEK CORPORATION,
biotech,10948467,2021-03-16,Online centralized monitoring and analysis method for multi-point malodorous gases using electronic nose instrument,2,G01N|G06N,45d77541-004d-4979-be52-96b8b61fed63,3,East China University of Science and Technology,45d77541-004d-4979-be52-96b8b61fed63,East China University of Science and Technology,
biotech,10948468,2021-03-16,Fault-tolerant breath alcohol calibration station and method,5,G01N,73e9d5c3-b552-4c35-802e-719ed61c1cb8,2,"Consumer Safety Technology, LLC",73e9d5c3-b552-4c35-802e-719ed61c1cb8,"Consumer Safety Technology, LLC",
biotech,10948469,2021-03-16,Dynamic comparative diagnostics for catalytic structures and combustible gas sensors including catalytic structures,6,G01N,b5f7dba8-963a-4b1f-bc7b-43565069972e,2,"MSA Technology, LLC",b5f7dba8-963a-4b1f-bc7b-43565069972e,"MSA Technology, LLC",
biotech,10948470,2021-03-16,System and method for in-line monitoring of airborne contamination and process health,0,G01N,01828da5-1c17-47ac-8668-cc41f25c95a2,3,TricornTech Taiwan,01828da5-1c17-47ac-8668-cc41f25c95a2,TricornTech Taiwan,
biotech,10948471,2021-03-16,Leak detection event aggregation and ranking systems and methods,39,G01M|G01N,558dceae-fd4f-477c-bb9d-9f35e4d5f50a,2,"Picarro, Inc.",558dceae-fd4f-477c-bb9d-9f35e4d5f50a,"Picarro, Inc.",
biotech,10948472,2021-03-16,Discrete emissions detection for a site,0,E21B|G01N|G05B,4458f845-5987-4e35-99a5-e8b9cc283952,2,"Halliburton Energy Services, Inc.",4458f845-5987-4e35-99a5-e8b9cc283952,"Halliburton Energy Services, Inc.",
biotech,10948473,2021-03-16,Method of and apparatuses for assessing fat in dairy processing,0,A23C|G01N,47728426-4693-4755-a13f-84e12079118a,3,Arla Foods Limited,47728426-4693-4755-a13f-84e12079118a,Arla Foods Limited,
biotech,10948474,2021-03-16,Simulation device and method for studying the influence of wetland plant litter decomposition on water quality,0,C02F|G01N|Y02A|Y02W,6fa1e209-ae59-4104-8855-1a233b493c22,3,"RESEARCH INSTITUTE OF FORESTRY NEW TECHNOLOGY, CHINESE ACADEMY OF FORESTRY",6fa1e209-ae59-4104-8855-1a233b493c22,"RESEARCH INSTITUTE OF FORESTRY NEW TECHNOLOGY, CHINESE ACADEMY OF FORESTRY",
biotech,10948475,2021-03-16,Products and processes for analyzing octane content,1,F02P|G01N|G06Q,5f9afd92-afdf-4c70-a723-84bfcfd1e236,2,"CFPH, LLC",5f9afd92-afdf-4c70-a723-84bfcfd1e236,"CFPH, LLC",
biotech,10948476,2021-03-16,"Methods, systems, and computer program products for locating and tracking objects",4,A01K|E02D|G01C|G01D|G01N|G01S|G06F|G08B|H04W,f1395969-0a6b-4fa2-952e-5c8c446583a3,2,Troxler Electronic Laboratories Inc,f1395969-0a6b-4fa2-952e-5c8c446583a3,Troxler Electronic Laboratories Inc,
biotech,10948478,2021-03-16,"Blood state analysis device, blood state analysis system, blood state analysis method, and program",1,G01N,af1c1db8-dc03-4036-a732-d81d2ad09c0c,3,SONY GROUP CORPORATION,af1c1db8-dc03-4036-a732-d81d2ad09c0c,SONY GROUP CORPORATION,
biotech,10948479,2021-03-16,Method for disease diagnosis based on metabolite in urine,0,G01N|G16H,6326da5f-8cb5-4e23-8929-4dd62cba64d3,3,"HITACHI, LTD.",6326da5f-8cb5-4e23-8929-4dd62cba64d3,"HITACHI, LTD.",
biotech,10948480,2021-03-16,Immunity to folate receptors,0,A61K|C07K|G01N,4ce4bcc9-d29f-461d-ab3a-af9579e72fc1,2,Mayo Foundation for Medical Education and Research,4ce4bcc9-d29f-461d-ab3a-af9579e72fc1,Mayo Foundation for Medical Education and Research,
biotech,10948481,2021-03-16,Device and method for determining the action of active ingredients on nematodes and other organisms in aqueous tests,0,G01N|G06T,53465aac-f310-44f7-98aa-f90414be5063,2,BAYER HEALTHCARE LLC,53465aac-f310-44f7-98aa-f90414be5063,BAYER HEALTHCARE LLC,
biotech,10948482,2021-03-16,Method for cancer grading,0,G01N,e63604e8-82c8-4587-98e7-4c10fde67df5,3,NATIONAL SYNCHROTRON RADIATION RESEARCH CENTER,e63604e8-82c8-4587-98e7-4c10fde67df5,NATIONAL SYNCHROTRON RADIATION RESEARCH CENTER,
biotech,10948483,2021-03-16,"Method for control, monitoring and/or optimization of a chromatographic process",2,B01D|G01N,24806d3b-3848-4215-b9b4-b31219636235,3,ChromaCon AG,24806d3b-3848-4215-b9b4-b31219636235,ChromaCon AG,
biotech,10948484,2021-03-16,Sample depletion and enrichment to improve the quality of diagnostic test results,0,B01D|B01J|G01N,4bace8bf-0490-41d1-8d85-347e738ea2e1,2,"Veravas, Inc.",4bace8bf-0490-41d1-8d85-347e738ea2e1,"Veravas, Inc.",
biotech,10948485,2021-03-16,Light harvesting multichromophore compositions and methods of using the same,10,B82Y|C09B|C09K|C12Q|G01N,28c99712-fa05-4d0d-b314-2328fb89e113,2,The Regents of the University of California,28c99712-fa05-4d0d-b314-2328fb89e113,The Regents of the University of California,
biotech,10948486,2021-03-16,Assay membrane and method of use thereof,2,B01L|G01N,fe2f4900-36c3-42ff-8fb3-689274158d4d,3,Pictor Limited,fe2f4900-36c3-42ff-8fb3-689274158d4d,Pictor Limited,
biotech,10948487,2021-03-16,"Peptides, devices, and methods for the detection of Ehrlichia antibodies",0,C07K|G01N|Y02A,e1524e30-28ce-4d92-935e-54ebb6ae94f9,2,ZOETIS SERVICES LLC,e1524e30-28ce-4d92-935e-54ebb6ae94f9,ZOETIS SERVICES LLC,
biotech,10948488,2021-03-16,Methods of assaying proteins,12,C12Q|G01N,1945f55d-45e9-4a45-b347-6b8c0da7a282,2,"Nautilus Biotechnology, Inc.",1945f55d-45e9-4a45-b347-6b8c0da7a282,"Nautilus Biotechnology, Inc.",
biotech,10948489,2021-03-16,Method of detecting a substance,0,C07K|C08L|G01N,9a119ff3-8e49-455a-9387-3ed7fa45aae4,2,Purdue Research Foundation,9a119ff3-8e49-455a-9387-3ed7fa45aae4,Purdue Research Foundation,
biotech,10948490,2021-03-16,Severe acute respiratory syndrome (SARS)—associated coronavirus diagnostics,4,C07K|C12N|G01N,2f473053-030e-4f5c-9c22-4f4198b8baaf,3,INSTITUT PASTEUR,2f473053-030e-4f5c-9c22-4f4198b8baaf,INSTITUT PASTEUR,
biotech,10948491,2021-03-16,Passive insect surveillance sensor device,0,A01M|G01N|Y02A,630bc0da-cb9c-4fed-819d-c3747e71dede,2,University of Central Florida Research Foundation,630bc0da-cb9c-4fed-819d-c3747e71dede,University of Central Florida Research Foundation,
biotech,10948492,2021-03-16,PD-L2 biomarkers predictive of PD-1 pathway inhibitor responses in esophagogastric cancers,0,C07K|C12Q|G01N,b81b1e2a-933f-428c-8075-4930bea046c2,2,"DANA-FARBER CANCER INSTITUTE, INC.",b81b1e2a-933f-428c-8075-4930bea046c2,"DANA-FARBER CANCER INSTITUTE, INC.",
biotech,10948493,2021-03-16,"Antibodies, compositions, and immunohistochemistry methods for detecting C4.4a",1,C07K|G01N,513ed7bb-0b13-4124-b50d-4f3c542cdad8,2,"Ventana Medical Systems, Inc.",513ed7bb-0b13-4124-b50d-4f3c542cdad8,"Ventana Medical Systems, Inc.",
biotech,10948494,2021-03-16,Methods for enumeration of rare cells,0,C12N|G01N,f3dc46e5-affa-42ca-8b0b-ae54402dcea8,2,The Board of Trustees of the Leland Stanford Junior University,f3dc46e5-affa-42ca-8b0b-ae54402dcea8,The Board of Trustees of the Leland Stanford Junior University,
biotech,10948495,2021-03-16,Methods and reagents for analyzing protein-protein interfaces,11,A61P|C07K|C12Q|G01N,f385a7aa-a479-428f-9dc0-d6f79daa9f71,2,"Revolution Medicines, Inc.",f385a7aa-a479-428f-9dc0-d6f79daa9f71,"Revolution Medicines, Inc.",
biotech,10948496,2021-03-16,Method for identifying marker proteins for the diagnosis and risk stratification of blood coagulation disorders,0,G01N,c7807adf-ff60-4fe8-8ef6-ca234c30cfc0,3,Leibniz-Institut Für Analytische Wissenschaften-ISAS-e.V.,c7807adf-ff60-4fe8-8ef6-ca234c30cfc0,Leibniz-Institut Für Analytische Wissenschaften-ISAS-e.V.,
biotech,10948497,2021-03-16,Proteomic biomarkers of sepsis in elderly patients,1,G01N,cae9887e-223a-413a-acc1-534013908244,2,University of Pittsburgh—Of the Commonwealth System of Higher Education,cae9887e-223a-413a-acc1-534013908244,University of Pittsburgh—Of the Commonwealth System of Higher Education,
biotech,10948498,2021-03-16,Methods and kits for predicting the risk of having a cardiovascular disease or event,1,G01N,5d892b8c-a7ef-4a91-a33d-7f811c97be75,3,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE),5d892b8c-a7ef-4a91-a33d-7f811c97be75,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE),
biotech,10948498,2021-03-16,Methods and kits for predicting the risk of having a cardiovascular disease or event,1,G01N,0510b8ed-5f43-4a60-acaa-e23c5424f717,3,Universite de Lorraine,0510b8ed-5f43-4a60-acaa-e23c5424f717,Universite de Lorraine,
biotech,10948498,2021-03-16,Methods and kits for predicting the risk of having a cardiovascular disease or event,1,G01N,9bd9f942-9fbb-4837-b9fb-01a0b0feca46,3,APHP (ASSISTANCE PUBLIQUE HÔPITAUX DE PARIS),9bd9f942-9fbb-4837-b9fb-01a0b0feca46,APHP (ASSISTANCE PUBLIQUE HÔPITAUX DE PARIS),
biotech,10948498,2021-03-16,Methods and kits for predicting the risk of having a cardiovascular disease or event,1,G01N,3ba7a34b-1a3b-4f1c-82a8-444f01fd3ee7,3,Inotrem,3ba7a34b-1a3b-4f1c-82a8-444f01fd3ee7,Inotrem,
biotech,10948499,2021-03-16,"Method for producing a standard for detecting protein aggregates of a protein misfolding disease, standard and use thereof",0,G01N,62f41750-82b0-4d2c-afe2-e3f506e209cd,3,Forschungszentrum Jülich GmbH,62f41750-82b0-4d2c-afe2-e3f506e209cd,Forschungszentrum Jülich GmbH,
biotech,10948500,2021-03-16,Method for determining the quantity of an HbA1c in a blood sample,0,G01N,b41ae4b4-6d82-46dc-96b0-1ab76db43708,3,W. Health L.P.,b41ae4b4-6d82-46dc-96b0-1ab76db43708,W. Health L.P.,
biotech,10948501,2021-03-16,Mass spectrometry assay for congenital adrenal hyperplasia,1,C12Q|G01N|H01J,7d3e3bf7-2a76-4e6c-b01c-e3ae50d003fe,2,Quest Diagnostics Investments LLC,7d3e3bf7-2a76-4e6c-b01c-e3ae50d003fe,Quest Diagnostics Investments LLC,
biotech,10948502,2021-03-16,Oxidized lipid detection,0,B03C|C11B|G01N,335bb422-971a-4456-8198-446970d99130,3,KRATOS ANALYTICAL LIMITED,335bb422-971a-4456-8198-446970d99130,KRATOS ANALYTICAL LIMITED,
biotech,10948503,2021-03-16,Lipoprotein analysis by differential charged-particle mobility,2,C07K|G01N|G16B|G16H|Y10T,7d3e3bf7-2a76-4e6c-b01c-e3ae50d003fe,2,Quest Diagnostics Investments LLC,7d3e3bf7-2a76-4e6c-b01c-e3ae50d003fe,Quest Diagnostics Investments LLC,
biotech,10948504,2021-03-16,Material and method for colorimetric detection of small-molecule targets,2,C12N|C12Q|G01N,d578a365-a77e-4cc9-98a9-0a8c74310dfe,2,The Florida International University Board of Trustees,d578a365-a77e-4cc9-98a9-0a8c74310dfe,The Florida International University Board of Trustees,
biotech,10948505,2021-03-16,Apparatuses and methods for suspending and washing the contents of a plurality of cuvettes,6,B03C|G01N,df9c2ad1-13ee-4627-a6af-f8e7557f09b4,2,"HYCOR Biomedical, LLC",df9c2ad1-13ee-4627-a6af-f8e7557f09b4,"HYCOR Biomedical, LLC",
biotech,10948506,2021-03-16,Slide rack carousel,0,G01N,0ed1c292-8a4b-4299-a5bb-670743968924,2,"Leica Biosystems Imaging, Inc.",0ed1c292-8a4b-4299-a5bb-670743968924,"Leica Biosystems Imaging, Inc.",
biotech,10948507,2021-03-16,"Specimen transport apparatus, specimen measurement apparatus, specimen transport method, and holder",2,B01L|B65B|G01N,ad4fccd2-03a6-4613-9516-263f43710835,3,Sysmex Corporation,ad4fccd2-03a6-4613-9516-263f43710835,Sysmex Corporation,
biotech,10948508,2021-03-16,Transport device unit for a laboratory sample distribution system,0,B65G|G01N,87221534-c2b3-4909-8b51-8d51c5ce453a,2,"Roche Diagnostics Operations, Inc.",87221534-c2b3-4909-8b51-8d51c5ce453a,"Roche Diagnostics Operations, Inc.",
biotech,10948510,2021-03-16,Measurement of fluid delivery,0,A61M|G01F|G01N,d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,3,"MEDTRONIC MINIMED, INC.",d6c5ce81-74c5-43a8-86e8-1d75ac8dc1b5,"MEDTRONIC MINIMED, INC.",
biotech,10948556,2021-03-16,Method for modifying and controlling magnetic field and apparatus for the same,1,A61N|G01N|G01R|H05G,d4733f97-7b44-444e-83ea-0a2f6002ca24,3,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,d4733f97-7b44-444e-83ea-0a2f6002ca24,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,
biotech,10948613,2021-03-16,X-ray detectors capable of identifying and managing charge sharing,2,A61B|G01N|G01T|H04N,962838c2-01eb-45bf-9d38-5ebf73cef3c8,3,"SHENZHEN XPECTVISION TECHNOLOGY CO., LTD.",962838c2-01eb-45bf-9d38-5ebf73cef3c8,"SHENZHEN XPECTVISION TECHNOLOGY CO., LTD.",
biotech,10948623,2021-03-16,Inspection system with a matrix and method,0,G01N|G01V,2efbe523-5d7f-4e34-9b3c-0d509b9cceec,3,Smiths Heimann SAS,2efbe523-5d7f-4e34-9b3c-0d509b9cceec,Smiths Heimann SAS,
biotech,10948637,2021-03-16,Metrology system having an EUV optical unit,0,G01N|G02B|G03F,bc4d1c11-0a63-4a46-a76e-e2bad37b8adf,3,Carl Zeiss SMT GmbH,bc4d1c11-0a63-4a46-a76e-e2bad37b8adf,Carl Zeiss SMT GmbH,
biotech,10948652,2021-03-16,"Systems, devices, and methods for improved optical waveguide transmission and alignment",2,G01N|G02B,8088a0ab-4c2f-4451-a0a8-1fcab03059c4,2,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",8088a0ab-4c2f-4451-a0a8-1fcab03059c4,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",
biotech,10948703,2021-03-16,Imaging system and method with scattering to reduce source auto-fluorescence and improve uniformity,0,G01N|G02B,7fc20726-03c4-4f66-9d7d-8fff3648b9e5,2,"Molecular Devices, LLC",7fc20726-03c4-4f66-9d7d-8fff3648b9e5,"Molecular Devices, LLC",
biotech,10948981,2021-03-16,Method and system for eye tracking using speckle patterns,2,G01N|G02B|G06F|G06T|H04N,2bba8dd3-5a2b-4d06-864d-430285a1e82b,2,"Magic Leap, Inc.",2bba8dd3-5a2b-4d06-864d-430285a1e82b,"Magic Leap, Inc.",
biotech,10949767,2021-03-16,"Moisture sensor and/or defogger with Bayesian improvements, and related methods",0,B32B|B60Q|B60S|G01D|G01J|G01N|G06N,c8ef22be-e969-4254-ae59-e75736dd4dfc,2,"Guardian Glass, LLC",c8ef22be-e969-4254-ae59-e75736dd4dfc,"Guardian Glass, LLC",
biotech,10949962,2021-03-16,X-ray detecting type of a component counter and a method for counting components using the same,0,G01N|G01V|G06M|G06N|G06T,e21320b6-ec54-4f5a-be37-7c1dfbf278d4,3,"XAVIS CO., LTD",e21320b6-ec54-4f5a-be37-7c1dfbf278d4,"XAVIS CO., LTD",
biotech,10949963,2021-03-16,System and method for inspection of wet ophthalmic lens,0,G01M|G01N|G02B|G02C|G06T|H04N,e6802f6a-fb55-48ba-aae2-21cef3380aa5,3,EMAGE VISION PTE. LTD.,e6802f6a-fb55-48ba-aae2-21cef3380aa5,EMAGE VISION PTE. LTD.,
biotech,10950033,2021-03-16,Damage detection from multi-view visual data,3,G01C|G01N|G06F|G06N|G06Q|G06T|H04N,3b55d2a6-4791-42e5-b3b6-f55dc3d58db7,2,"Fyusion, Inc.",3b55d2a6-4791-42e5-b3b6-f55dc3d58db7,"Fyusion, Inc.",
biotech,10950069,2021-03-16,Method for providing a diagnostic on a combined humidity and temperature sensor,0,F02D|F02M|G01K|G01N|G07C,e477d936-8cca-4451-a5b0-a4700231682b,3,MEAS France,e477d936-8cca-4451-a5b0-a4700231682b,MEAS France,
biotech,10950079,2021-03-16,"Method and apparatus for determining the authenticity of flat objects: banknotes, documents, security labels, and related items",0,G01N|G07D,a4fbb5ab-7c18-42b8-a90c-cd3e738a8a9f,2,Morgan State University,a4fbb5ab-7c18-42b8-a90c-cd3e738a8a9f,Morgan State University,
biotech,10950080,2021-03-16,Methods and device for checking value documents,0,G01N|G07D,ba93b7ce-c0de-4fa1-bcc2-738c3fa100b0,3,GIESECKE+DEVRIENT CURRENCY TECHNOLOGY GMBH,ba93b7ce-c0de-4fa1-bcc2-738c3fa100b0,GIESECKE+DEVRIENT CURRENCY TECHNOLOGY GMBH,
biotech,10950107,2021-03-16,High sensitivity fiber optic based detection,0,G01N|G08B,6bfd693d-754c-4298-a4ef-8188b3702625,2,CARRIER CORPORATION,6bfd693d-754c-4298-a4ef-8188b3702625,CARRIER CORPORATION,
biotech,10950108,2021-03-16,Characterization of aerosols,0,G01N|G08B|Y02A,223b2496-eb3d-4df1-ab8e-b26df1e49600,2,Rosemount Aerospace Inc.,223b2496-eb3d-4df1-ab8e-b26df1e49600,Rosemount Aerospace Inc.,
biotech,10950113,2021-03-16,Alarm device,0,G01N|G08B,6f8d0d08-e939-4fc7-9ebb-0bd367166eb2,3,HOCHIKI Corporation,6f8d0d08-e939-4fc7-9ebb-0bd367166eb2,HOCHIKI Corporation,
