sector_id,patent_id,patent_date,patent_title,patent_num_times_cited_by_us_patents,cpc_subclass_ids,assignee_id,assignee_type,assignee_organization,canonical_company_id,display_name,cpc_group_ids
biotech,11274160,2022-03-15,Antibodies having specificity to Nectin-4 and uses thereof,0,A61K|A61P|C07K,2133b49d-7932-4093-8f1f-4b7b47e7ae78,3,UNIVERSITÉ D'AIX-MARSEILLE,2133b49d-7932-4093-8f1f-4b7b47e7ae78,UNIVERSITÉ D'AIX-MARSEILLE,
biotech,11274160,2022-03-15,Antibodies having specificity to Nectin-4 and uses thereof,0,A61K|A61P|C07K,ed076cef-2b61-4df1-baec-629e1e7f3d53,3,INSTITUT JEAN PAOLI & IRENE CALMETTES,ed076cef-2b61-4df1-baec-629e1e7f3d53,INSTITUT JEAN PAOLI & IRENE CALMETTES,
biotech,11274160,2022-03-15,Antibodies having specificity to Nectin-4 and uses thereof,0,A61K|A61P|C07K,5d892b8c-a7ef-4a91-a33d-7f811c97be75,3,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE),5d892b8c-a7ef-4a91-a33d-7f811c97be75,INSERM (INSTITUT NATIONAL DE LA SANTÉ ET DE LA RECHERCHE MÉDICALE),
biotech,11274161,2022-03-15,Monoclonal antibodies that specifically recognize canine DLA-DR antigen and their uses,0,A61P|C07K|G01N,f4da1661-d29e-4182-a300-78f3dd4047ff,3,INSTYTUT IMMUNOLOGII I TERAPII DOSWIADCZALNEJ POLSKIEJ AKADEMII NAUK,f4da1661-d29e-4182-a300-78f3dd4047ff,INSTYTUT IMMUNOLOGII I TERAPII DOSWIADCZALNEJ POLSKIEJ AKADEMII NAUK,
biotech,11274163,2022-03-15,Ultra-stable protein ionic liquids,0,A61K|C07K,8bc9c640-4f7a-4f76-b47b-d00201e48f15,6,United States of America as represented by the Secretary of the Air Force,8bc9c640-4f7a-4f76-b47b-d00201e48f15,United States of America as represented by the Secretary of the Air Force,
biotech,11274164,2022-03-15,Method for the preparation of sulfobutylether beta cyclodextrin sodium,0,A61P|C08B|C08L,425c1231-aca0-40d3-aa28-14fc58e6eb37,3,BIOPHORE INDIA PHARMACEUTICALS PVT. LTD,425c1231-aca0-40d3-aa28-14fc58e6eb37,BIOPHORE INDIA PHARMACEUTICALS PVT. LTD,
biotech,11274165,2022-03-15,"Pentosan polysulfate, pharmaceutical composition, and anticoagulant",0,A61K|A61L|A61P|A61Q|C08B|C08L,633e0c88-dc75-47a2-927a-4a73d69bdcfa,3,OJI HOLDINGS CORPORATION,633e0c88-dc75-47a2-927a-4a73d69bdcfa,OJI HOLDINGS CORPORATION,
biotech,11274194,2022-03-15,Hydrophobically modified chitosan compositions,3,A61K|A61L|C08B|C08L,cc8c787f-9969-4a53-b679-28a08b04eed6,2,"Medcura, Inc.",cc8c787f-9969-4a53-b679-28a08b04eed6,"Medcura, Inc.",
biotech,11274211,2022-03-15,"Glitter pigment having electromagnetic wave transmission properties, composition including the pigment, and painted product including the pigment",0,A61K|A61Q|C01P|C09C|C09D,762dc22a-220c-414c-84aa-b9433ce29a0b,3,"NIPPON SHEET GLASS COMPANY, LIMITED",762dc22a-220c-414c-84aa-b9433ce29a0b,"NIPPON SHEET GLASS COMPANY, LIMITED",
biotech,11274273,2022-03-15,Multilayered cell culture apparatus,1,C12M|C12N,2ef1cc38-6029-4e1c-8610-45bbae03a8f1,2,CORNING INCORPORATED,2ef1cc38-6029-4e1c-8610-45bbae03a8f1,CORNING INCORPORATED,
biotech,11274274,2022-03-15,Inactivation of viruses,0,A61L|C12M|C12N,9986ee88-f383-44e2-90a9-d101ffeab5c6,2,Global Life Sciences Solutions USA LLC,9986ee88-f383-44e2-90a9-d101ffeab5c6,Global Life Sciences Solutions USA LLC,
biotech,11274275,2022-03-15,Lactobacillus paracasei ET-22 and use thereof,0,A23K|A23L|A23V|A61K|A61P|A61Q|C11D|C12N|C12R,acedc455-3dad-4221-be90-ad1b74e00f14,3,"Inner Mongolia Yili Industrial Group Co., Ltd.",acedc455-3dad-4221-be90-ad1b74e00f14,"Inner Mongolia Yili Industrial Group Co., Ltd.",
biotech,11274276,2022-03-15,Conditioned medium and extracellular matrix compositions from cells cultured under hypoxic conditions,0,A61K|A61L|A61Q|C07K|C12N,40f90f81-008a-4385-8536-59a5f51f5e5f,2,"Histogen, Inc.",40f90f81-008a-4385-8536-59a5f51f5e5f,"Histogen, Inc.",
biotech,11274277,2022-03-15,Method for producing anterior eye segment tissue,0,C12N,15cdf589-b891-4a70-9bae-890644866764,3,"SUMITOMO CHEMICAL COMPANY, LIMITED",15cdf589-b891-4a70-9bae-890644866764,"SUMITOMO CHEMICAL COMPANY, LIMITED",
biotech,11274277,2022-03-15,Method for producing anterior eye segment tissue,0,C12N,504a6da6-56c7-4099-a0f2-15dceb47cc03,3,RIKEN,504a6da6-56c7-4099-a0f2-15dceb47cc03,RIKEN,
biotech,11274278,2022-03-15,"Methods, kits and apparatus for expanding a population of cells",5,A61K|C07K|C12M|C12N,c3b23831-ee92-426f-91fc-b46f9673e5f6,2,"Juno Therapeutics, Inc.",c3b23831-ee92-426f-91fc-b46f9673e5f6,"Juno Therapeutics, Inc.",
biotech,11274279,2022-03-15,Method of generating hepatic cells,0,A61K|C12N|C12Q|G01N,3646c767-0eba-4786-9ae8-6aa9f283e6d1,3,Bit Bio Limited,3646c767-0eba-4786-9ae8-6aa9f283e6d1,Bit Bio Limited,
biotech,11274280,2022-03-15,Generation of functional beta cells from human pluripotent stem cell-derived endocrine progenitors,0,C12N,96d22c0c-3354-4490-84ba-035e3a405ba8,3,Novo Nordisk A/S,96d22c0c-3354-4490-84ba-035e3a405ba8,Novo Nordisk A/S,
biotech,11274281,2022-03-15,Exosomes from clonal progenitor cells,0,A61K|C12N,bb700b92-9f66-43eb-837e-772d1d61b6d3,2,"ReCyte Therapeutics, Inc.",bb700b92-9f66-43eb-837e-772d1d61b6d3,"ReCyte Therapeutics, Inc.",
biotech,11274282,2022-03-15,Vesicular stomatitis vectors encoding Crimean-Congo hemorrhagic fever antigen,0,A61K|A61P|C07K|C12N|G01N,ab608f1d-8ddc-4b8b-8ba5-c28c38dc7b91,2,The Board of Regents of the University of Texas System,ab608f1d-8ddc-4b8b-8ba5-c28c38dc7b91,The Board of Regents of the University of Texas System,
biotech,11274283,2022-03-15,Method for the enzymatic conversion of a phenol substrate into a corresponding catechol product,0,C07C|C12N|C12P|C12Q|C12Y,d1841764-17a1-4b6a-bb09-9b32d9e0b9a9,3,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",d1841764-17a1-4b6a-bb09-9b32d9e0b9a9,"UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN",
biotech,11274284,2022-03-15,Cell-free production of ribonucleic acid,1,C07K|C12N|C12P|C12Q|C40B,6739307c-4396-408b-b181-51e84f0646b6,2,"GreenLight Biosciences, Inc.",6739307c-4396-408b-b181-51e84f0646b6,"GreenLight Biosciences, Inc.",
biotech,11274285,2022-03-15,Engineered meganucleases specific for recognition sequences in the Hepatitis B virus genome,2,A61K|A61P|C12N,30f30359-e0f8-4516-9a54-fc7046ffd75b,2,"Precision BioSciences, Inc.",30f30359-e0f8-4516-9a54-fc7046ffd75b,"Precision BioSciences, Inc.",
biotech,11274286,2022-03-15,Engineered deoxyribose-phosphate aldolases,1,C12N|C12P|C12Y,e98ca914-9592-49bb-8f72-8da0f94e4de3,2,"Codexis, Inc.",e98ca914-9592-49bb-8f72-8da0f94e4de3,"Codexis, Inc.",
biotech,11274287,2022-03-15,Engineered aldolase polypeptides and uses thereof,0,C07K|C12N|C12P|C12Y,274185c4-7d4f-4fe0-a32d-a90e63ca1fa1,3,"ENZYMASTER (NINGBO) BIO-ENGINEERING CO., LTD.",274185c4-7d4f-4fe0-a32d-a90e63ca1fa1,"ENZYMASTER (NINGBO) BIO-ENGINEERING CO., LTD.",
biotech,11274288,2022-03-15,Compositions and methods for promoting homology directed repair mediated gene editing,0,C07H|C07K|C12N,c3670b3c-1fe1-42d4-b41b-1e25badc2cef,2,EmendoBio Inc.,c3670b3c-1fe1-42d4-b41b-1e25badc2cef,EmendoBio Inc.,
biotech,11274289,2022-03-15,Ultra-stable protein ionic liquids,0,C12N|C12Q|C12Y,8bc9c640-4f7a-4f76-b47b-d00201e48f15,6,United States of America as represented by the Secretary of the Air Force,8bc9c640-4f7a-4f76-b47b-d00201e48f15,United States of America as represented by the Secretary of the Air Force,
biotech,11274290,2022-03-15,Combined elicitation for enhancement of cell growth and production of secondary metabolites in microalgae cultures,0,A01G|A01H|C12M|C12N|C12P,6086b106-fb21-42f3-8f96-00470976ed4d,2,Arizona Board of Regents on Behalf of the University of Arizona,6086b106-fb21-42f3-8f96-00470976ed4d,Arizona Board of Regents on Behalf of the University of Arizona,
biotech,11274291,2022-03-15,Sample preparation method and apparatus,0,C12N|C12Q,9adacf8c-abf9-4a9c-ba8a-7d8e89f3d422,3,Altratech Limited,9adacf8c-abf9-4a9c-ba8a-7d8e89f3d422,Altratech Limited,
biotech,11274292,2022-03-15,Devices and methods for plasmid purification,0,B01D|C12N|C12Q|G01N,38b63792-598d-424c-bb44-e54092952c66,2,"PHYNEXUS, INC.",38b63792-598d-424c-bb44-e54092952c66,"PHYNEXUS, INC.",
biotech,11274293,2022-03-15,"Method for producing and purifying RNA, comprising at least one step of tangential flow filtration",21,B01D|C12N|C12P|G01N,bbc7dfb4-e1c6-4bac-a525-c6d255ab325f,3,CureVac Real Estate GmbH,bbc7dfb4-e1c6-4bac-a525-c6d255ab325f,CureVac Real Estate GmbH,
biotech,11274294,2022-03-15,TAL effector-mediated DNA modification,0,A61P|C12N|C12Y,98844244-406e-42d5-8e7e-2d745d025618,2,"IOWA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",98844244-406e-42d5-8e7e-2d745d025618,"IOWA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",
biotech,11274294,2022-03-15,TAL effector-mediated DNA modification,0,A61P|C12N|C12Y,9788e336-81cb-439e-b1b4-799e42626c91,2,Regents of the University of Minnesota,9788e336-81cb-439e-b1b4-799e42626c91,Regents of the University of Minnesota,
biotech,11274295,2022-03-15,Methods for generating pools of variants of a DNA template,0,C12N,61337f48-1dd7-43ba-b4ab-21d7251556d7,2,"The Broad Institute, Inc.",61337f48-1dd7-43ba-b4ab-21d7251556d7,"The Broad Institute, Inc.",
biotech,11274296,2022-03-15,Simultaneous multiplex genome editing in yeast,1,C12N|C40B,75e40b0a-ae4a-4f15-b51c-0eb8ed5ad29d,2,Inscripta Inc.,75e40b0a-ae4a-4f15-b51c-0eb8ed5ad29d,Inscripta Inc.,
biotech,11274298,2022-03-15,RNA engineered T cells for the treatment of cancer,1,A61K|A61P|C07K|C12N,7de93246-1123-4ef6-b1c9-4c9b7c6387f7,2,The Trustees of the University of Pennsylvania,7de93246-1123-4ef6-b1c9-4c9b7c6387f7,The Trustees of the University of Pennsylvania,
biotech,11274299,2022-03-15,Methods and means for treating DNA repeat instability associated genetic disorders,0,A61K|A61P|C12N|C12Q,49fa97fd-4e83-42f7-87a9-b73087b43b16,3,VICO THERAPEUTICS B.V.,49fa97fd-4e83-42f7-87a9-b73087b43b16,VICO THERAPEUTICS B.V.,
biotech,11274300,2022-03-15,Oligonucleotide complexes for use in RNA editing,5,C12N|C12Y,81ac3baf-3d19-4f83-aa8e-555b6908e6ce,3,ProQR Therapeutics II B.V.,81ac3baf-3d19-4f83-aa8e-555b6908e6ce,ProQR Therapeutics II B.V.,
biotech,11274301,2022-03-15,Micro-RNA inhibitors and their uses in disease,0,A61K|A61P|C12N,dc442178-2a48-4676-a859-0e76b0079cfe,2,"Beth Israel Deaconess Medical Center, Inc.",dc442178-2a48-4676-a859-0e76b0079cfe,"Beth Israel Deaconess Medical Center, Inc.",
biotech,11274302,2022-03-15,Specific synthetic chimeric Xenonucleic acid guide RNA; s(XNA-gRNA) for enhancing CRISPR mediated genome editing efficiency,2,C07H|C12N,2d8ab77c-9b89-4fd0-aff4-314fa3766cd9,2,DiaCarta Inc.,2d8ab77c-9b89-4fd0-aff4-314fa3766cd9,DiaCarta Inc.,
biotech,11274303,2022-03-15,"Olmalinc as a diagnostic and therapeutic target for NAFLD, NASH, metabolic syndrome, and hepatic fibrosis",0,A61K|C12N,28c99712-fa05-4d0d-b314-2328fb89e113,2,The Regents of the University of California,28c99712-fa05-4d0d-b314-2328fb89e113,The Regents of the University of California,
biotech,11274303,2022-03-15,"Olmalinc as a diagnostic and therapeutic target for NAFLD, NASH, metabolic syndrome, and hepatic fibrosis",0,A61K|C12N,0952e466-581a-4108-bb09-f8ae5dbdb3c5,6,The United States Government represented by the Department of Veterans Affairs,0952e466-581a-4108-bb09-f8ae5dbdb3c5,The United States Government represented by the Department of Veterans Affairs,
biotech,11274303,2022-03-15,"Olmalinc as a diagnostic and therapeutic target for NAFLD, NASH, metabolic syndrome, and hepatic fibrosis",0,A61K|C12N,57ab6254-4442-4175-817d-e0fef7e675a8,3,UNIVERSITY OF EASTERN FINLAND,57ab6254-4442-4175-817d-e0fef7e675a8,UNIVERSITY OF EASTERN FINLAND,
biotech,11274304,2022-03-15,"Protective interfering nucleic acid molecule and virus-like particle, viral vector, or virus particle containing the same as well as pharmaceutical composition containing the protective interfering nucleic acid and its use",0,A61K|C12N,29eb9e5f-242d-4bca-a55f-e704a9a5dd4d,3,Max-Planck-Gesellschaft zur Föderung der Wissenschaften e.V.,29eb9e5f-242d-4bca-a55f-e704a9a5dd4d,Max-Planck-Gesellschaft zur Föderung der Wissenschaften e.V.,
biotech,11274305,2022-03-15,Compositions and methods for in vivo excision of HIV-1 proviral DNA,0,A61K|C12N,2c8d496a-8941-41e6-8494-d248c63aabf4,2,TRUSTEES OF DARTMOUTH COLLEGE,2c8d496a-8941-41e6-8494-d248c63aabf4,TRUSTEES OF DARTMOUTH COLLEGE,
biotech,11274305,2022-03-15,Compositions and methods for in vivo excision of HIV-1 proviral DNA,0,A61K|C12N,e15dbf5f-02a7-41ed-b346-97929c1afc10,6,United States Government as represented by the Department of Veterans Affairs,e15dbf5f-02a7-41ed-b346-97929c1afc10,United States Government as represented by the Department of Veterans Affairs,
biotech,11274306,2022-03-15,Method for inhibiting calcification of a smooth muscle cell (SMC),0,A61K|A61P|C07K|C12N|C12Q|G01N,09e4503f-c481-4450-a440-c64ddc284c8d,2,"The Brigham and Women's Hospital, Inc.",09e4503f-c481-4450-a440-c64ddc284c8d,"The Brigham and Women's Hospital, Inc.",
biotech,11274307,2022-03-15,Compositions and methods for inhibiting factor D,0,A61K|A61P|C12N,531173df-9723-436e-9b81-91cff82d0482,3,396419 B.C. Ltd.,531173df-9723-436e-9b81-91cff82d0482,396419 B.C. Ltd.,
biotech,11274308,2022-03-15,"ICAM-1 aptamers, diagnostic and therapeutic uses thereof",0,C12N|G01N,869e38c4-3147-476f-b6d8-e82ead31075a,3,BRACCO IMAGING S.P.A.,869e38c4-3147-476f-b6d8-e82ead31075a,BRACCO IMAGING S.P.A.,
biotech,11274309,2022-03-15,Two-part device for T-cell receptor synthesis and stable genomic integration to TCR-presenting cells,3,C07K|C12N|C12Q,bfac3036-b2ca-4575-ae6a-09cc84786c1d,3,GENOVIE AB,bfac3036-b2ca-4575-ae6a-09cc84786c1d,GENOVIE AB,
biotech,11274310,2022-03-15,Yeast cells for glycerol free ethanol production,1,C12N|C12P|C12Y|Y02E,9e30ede6-dfe6-4a60-9ff0-ace7964e7b29,3,DSM IP ASSETS B.V.,9e30ede6-dfe6-4a60-9ff0-ace7964e7b29,DSM IP ASSETS B.V.,
biotech,11274311,2022-03-15,Plant promoter for transgene expression,0,C12N|Y02A,8861334e-07d9-4d33-b156-15163426d842,2,CORTEVA AGRISCIENCE LLC,8861334e-07d9-4d33-b156-15163426d842,CORTEVA AGRISCIENCE LLC,
biotech,11274312,2022-03-15,Genes and uses for plant enhancement,0,C12N|Y02A,729d1696-ec10-4334-97f4-4a7339ca29c4,2,Monsanto Technology LLC,729d1696-ec10-4334-97f4-4a7339ca29c4,Monsanto Technology LLC,
biotech,11274313,2022-03-15,Plants having increased tolerance to herbicides,0,A01N|A61P|C12N|G01N|Y02A,82591746-3fbf-438d-add8-577208e31412,3,BASF AGRO B.V.,82591746-3fbf-438d-add8-577208e31412,BASF AGRO B.V.,
biotech,11274314,2022-03-15,Herbicide safener combinations for acetyl co-enzyme a carboxylase herbicide resistant plants,0,A01H|A01N|C12N|C12Y,4be34fd7-0a35-419e-bb30-87d463d960f1,2,"COLORADO WHEAT RESEARCH FOUNDATION, INC.",4be34fd7-0a35-419e-bb30-87d463d960f1,"COLORADO WHEAT RESEARCH FOUNDATION, INC.",
biotech,11274315,2022-03-15,Chimeric insecticidal proteins,1,A01N|C07K|C12N|Y02A,8861334e-07d9-4d33-b156-15163426d842,2,CORTEVA AGRISCIENCE LLC,8861334e-07d9-4d33-b156-15163426d842,CORTEVA AGRISCIENCE LLC,
biotech,11274316,2022-03-15,Use of pre T alpha or functional variant thereof for expanding TCR alpha deficient T cells,0,A61K|A61P|C07K|C12N,f4849f76-770a-4b11-966c-40d3e4022175,3,CELLECTIS,f4849f76-770a-4b11-966c-40d3e4022175,CELLECTIS,
biotech,11274317,2022-03-15,Targeted RNA knockdown and knockout by type III-A Csm complexes,5,A01K|C07K|C12N,97aed816-9a2b-41e3-800b-b0d9a84c4167,3,Vilnius University,97aed816-9a2b-41e3-800b-b0d9a84c4167,Vilnius University,
biotech,11274318,2022-03-15,Methods and compositions for RNA-directed target DNA modification and for RNA-directed modulation of transcription,0,A01H|A01K|A61K|A61P|C12N|C12Q|C12Y|H01L|H10H|Y02A,28c99712-fa05-4d0d-b314-2328fb89e113,2,The Regents of the University of California,28c99712-fa05-4d0d-b314-2328fb89e113,The Regents of the University of California,
biotech,11274318,2022-03-15,Methods and compositions for RNA-directed target DNA modification and for RNA-directed modulation of transcription,0,A01H|A01K|A61K|A61P|C12N|C12Q|C12Y|H01L|H10H|Y02A,1d11e52b-9ee9-4538-82b2-581e739933e0,3,University of Vienna,1d11e52b-9ee9-4538-82b2-581e739933e0,University of Vienna,
biotech,11274318,2022-03-15,Methods and compositions for RNA-directed target DNA modification and for RNA-directed modulation of transcription,0,A01H|A01K|A61K|A61P|C12N|C12Q|C12Y|H01L|H10H|Y02A,a5fb1073-da2c-4013-b352-a323bfbebf09,5,,a5fb1073-da2c-4013-b352-a323bfbebf09,a5fb1073-da2c-4013-b352-a323bfbebf09,
biotech,11274319,2022-03-15,Methods for regulating nitrogen metabolism during the production of ethanol from corn by metabolically engineered yeast strains,0,C12N|C12P|C12Y|Y02E,f7069e7c-2cd3-41c1-b750-170b863e4168,3,Lallemand Hungary Liquidity Management LLC,f7069e7c-2cd3-41c1-b750-170b863e4168,Lallemand Hungary Liquidity Management LLC,
biotech,11274320,2022-03-15,Biosynthesis of cannabinoids and cannabinoid precursors,0,C07K|C12M|C12N|C12P|C12R|C12Y|G01N,ec02b570-7bcb-4d0a-965a-7e39a54fa8e5,2,"Ginkgo Bioworks, Inc.",ec02b570-7bcb-4d0a-965a-7e39a54fa8e5,"Ginkgo Bioworks, Inc.",
biotech,11274321,2022-03-15,Use of oxyhydrogen microorganisms for non-photosynthetic carbon capture and conversion of inorganic and/or C1 carbon sources into useful organic compounds,4,C12M|C12N|C12P|C12R|C25B|Y02E|Y02P|Y02W,4bd1c362-2cd3-491f-aba3-8ac3de21631f,2,"KIVERDI, INC.",4bd1c362-2cd3-491f-aba3-8ac3de21631f,"KIVERDI, INC.",
biotech,11274322,2022-03-15,Method of producing lipid,0,C12N|C12P|C12Y|Y02E,b3d31531-7191-4df1-a993-6fc50cbbe992,3,KAO CORPORATION,b3d31531-7191-4df1-a993-6fc50cbbe992,KAO CORPORATION,
biotech,11274323,2022-03-15,Cementation methods,2,C01F|C04B|C12N|C12P|C12Y,bfcf60db-1f8c-42f5-8ff5-32bbe22da822,2,ARIZONA BOARD OF REGENTS FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY,bfcf60db-1f8c-42f5-8ff5-32bbe22da822,ARIZONA BOARD OF REGENTS FOR AND ON BEHALF OF ARIZONA STATE UNIVERSITY,
biotech,11274324,2022-03-15,Engineering polyketide synthase in cyanobacteria,0,C12N|C12P|C12Y,28c99712-fa05-4d0d-b314-2328fb89e113,2,The Regents of the University of California,28c99712-fa05-4d0d-b314-2328fb89e113,The Regents of the University of California,
biotech,11274325,2022-03-15,Sialyltransferases and uses thereof,0,C07K|C12N|C12P|C12Y,bbff3abc-9ab9-479c-93ec-d323728243e4,2,Glycosyn LLC,bbff3abc-9ab9-479c-93ec-d323728243e4,Glycosyn LLC,
biotech,11274326,2022-03-15,Polyphosphate-dependent glucokinase and method for producing glucose 6-phosphate using same,0,C12N|C12P|C12Y,07b5fce5-1026-4a14-b7bb-e1b7fd88c867,3,CJ CHEILJEDANG CORPORATION,07b5fce5-1026-4a14-b7bb-e1b7fd88c867,CJ CHEILJEDANG CORPORATION,
biotech,11274328,2022-03-15,Methods for producing rebaudioside D and rebaudioside M and compositions thereof,0,A23L|C07H|C12N|C12P,f2255e6c-7b66-4ad5-89c6-d9520d927129,3,"SICHUAN INGIA BIOSYNTHETIC CO., LTD.",f2255e6c-7b66-4ad5-89c6-d9520d927129,"SICHUAN INGIA BIOSYNTHETIC CO., LTD.",
biotech,11274329,2022-03-15,Electrochemical sensors and methods for using electrochemical sensors to detect plant pathogen infection,0,A01G|B82Y|C12Q|G01N,4abce0bd-6b27-4a26-83b4-3cea96b86098,2,"University of Georgia Research Foundation, Inc.",4abce0bd-6b27-4a26-83b4-3cea96b86098,"University of Georgia Research Foundation, Inc.",
biotech,11274330,2022-03-15,Method for detecting food spoilage microbes,0,C07K|C12Q|G01N,1257f316-9650-4dab-a40b-9d07454a98c3,3,Original G B.V.,1257f316-9650-4dab-a40b-9d07454a98c3,Original G B.V.,
biotech,11274331,2022-03-15,"Methods of administering 3,4-diaminopyridine",2,A61K|C12Q|G01N|Y02A,34c6a228-ada4-4dec-b294-023ba952d886,3,SERB SA,34c6a228-ada4-4dec-b294-023ba952d886,SERB SA,
biotech,11274332,2022-03-15,"Methods of administering 3,4-diaminopyridine",2,A61K|C12Q|G01N|Y02A,34c6a228-ada4-4dec-b294-023ba952d886,3,SERB SA,34c6a228-ada4-4dec-b294-023ba952d886,SERB SA,
biotech,11274333,2022-03-15,Compositions and methods for preparing sequencing libraries,0,C12Q,ff3637b8-8a3e-4370-9754-b0d8252a222e,2,Molecular Cloning Laboratories (MCLAB) LLC,ff3637b8-8a3e-4370-9754-b0d8252a222e,Molecular Cloning Laboratories (MCLAB) LLC,
biotech,11274334,2022-03-15,Multiplex preparation of barcoded gene specific DNA fragments,0,C12N|C12Q,e1c8b8be-6959-4e5c-bc03-2f12410a8b6f,2,"Cellecta, Inc.",e1c8b8be-6959-4e5c-bc03-2f12410a8b6f,"Cellecta, Inc.",
biotech,11274335,2022-03-15,"Methods for the epigenetic analysis of DNA, particularly cell-free DNA",3,C07H|C07J|C12Q,28838113-e997-4545-a35f-9a2e9930342b,2,"BLUESTAR GENOMICS, INC.",28838113-e997-4545-a35f-9a2e9930342b,"BLUESTAR GENOMICS, INC.",
biotech,11274336,2022-03-15,Method of calibrating a nucleic acid analyzer,0,C12Q|G16B,17cebd82-c969-414f-bf94-0b5377c7f83f,2,GEN-PROBE INCORPORATED,17cebd82-c969-414f-bf94-0b5377c7f83f,GEN-PROBE INCORPORATED,
biotech,11274337,2022-03-15,Emulsion compositions and methods of their use,12,C12Q,4e3a1bd8-b639-4c4d-ae8b-d41027fd561f,2,"Bio-Rad Laboratories, Inc.",4e3a1bd8-b639-4c4d-ae8b-d41027fd561f,"Bio-Rad Laboratories, Inc.",
biotech,11274338,2022-03-15,Methods for sequentially preparing different test samples from a single dried blood sample,0,C12Q|G01N,5a1962ca-debe-4fad-9227-7d0bae4c96c9,2,"PerkinElmer Health Sciences, Inc.",5a1962ca-debe-4fad-9227-7d0bae4c96c9,"PerkinElmer Health Sciences, Inc.",
biotech,11274339,2022-03-15,"Primer set, kit and method for detecting two or more target nucleic acids",0,C12N|C12Q,3fae44ab-4f16-46bf-90c8-eb55a5993936,3,KANEKA CORPORATION,3fae44ab-4f16-46bf-90c8-eb55a5993936,KANEKA CORPORATION,
biotech,11274340,2022-03-15,"Methods, compositions and kits for small RNA capture, detection and quantification",0,C12Q,632bde6b-73dc-4ca4-980b-b372461f823b,2,Life Technologies Corporation,632bde6b-73dc-4ca4-980b-b372461f823b,Life Technologies Corporation,
biotech,11274341,2022-03-15,Assay methods using DNA binding proteins,0,C12Q,6c8ec05f-dd0e-424c-94d9-b8a2bd0e06d0,2,"NABsys, 2.0 LLC",6c8ec05f-dd0e-424c-94d9-b8a2bd0e06d0,"NABsys, 2.0 LLC",
biotech,11274342,2022-03-15,Systems and methods for sequencing T cell receptors and uses thereof,2,A61K|C07K|C12Q|G16B,091f9b94-4c2c-49b7-a58f-4f6baa0d4df2,2,"REGENERON PHARMACEUTICALS, INC.",091f9b94-4c2c-49b7-a58f-4f6baa0d4df2,"REGENERON PHARMACEUTICALS, INC.",
biotech,11274343,2022-03-15,Methods and compositions for targeted nucleic acid sequence coverage,1,C12Q,2f9a3eeb-66c2-4d07-9cde-7d1b10621bd2,2,"10x Genomics, Inc.",2f9a3eeb-66c2-4d07-9cde-7d1b10621bd2,"10x Genomics, Inc.",
biotech,11274344,2022-03-15,Enhanced ligation in sequencing library preparation,0,C12N|C12Q,437d7ad0-1dd1-4967-a30c-d69d12a080aa,2,"GRAIL, INC.",437d7ad0-1dd1-4967-a30c-d69d12a080aa,"GRAIL, INC.",
biotech,11274345,2022-03-15,Methods for diagnosis of bacterial and viral infections,0,C12Q|G01N|Y02A,f3dc46e5-affa-42ca-8b0b-ae54402dcea8,2,The Board of Trustees of the Leland Stanford Junior University,f3dc46e5-affa-42ca-8b0b-ae54402dcea8,The Board of Trustees of the Leland Stanford Junior University,
biotech,11274346,2022-03-15,Screening method,0,C07K|C12Q|G01N,14021ab7-0cd8-4059-b34a-1cdbb549e3bc,3,PRECISION MEDICINE HOLDINGS PTY LTD,14021ab7-0cd8-4059-b34a-1cdbb549e3bc,PRECISION MEDICINE HOLDINGS PTY LTD,
biotech,11274347,2022-03-15,Non-invasive determination of type of cancer,0,C12Q|G16B,da0addb8-9016-466a-8e17-537876c6d6da,3,The Chinese University of Hong Kong,da0addb8-9016-466a-8e17-537876c6d6da,The Chinese University of Hong Kong,
biotech,11274348,2022-03-15,Use of biomarkers in determining susceptibility to disease treatment,0,C12Q|G01N,719adf11-bbac-4d7d-ab73-6566eb4ea754,3,SINGAPORE HEALTH SERVICES PTE. LTD.,719adf11-bbac-4d7d-ab73-6566eb4ea754,SINGAPORE HEALTH SERVICES PTE. LTD.,
biotech,11274349,2022-03-15,Methods for diagnosing cancer,0,A61K|C12Q|G01N,b8abf05e-67c5-45b1-bc18-7f22d0ab7dfd,2,Cedars Sinai Medical Center,b8abf05e-67c5-45b1-bc18-7f22d0ab7dfd,Cedars Sinai Medical Center,
biotech,11274350,2022-03-15,Mutant calreticulin for the diagnosis of myeloid malignancies,0,A61K|A61P|C07K|C12N|C12Q|G01N,2d7c799f-334f-4e23-a75a-208417bf96e4,3,CeMM—Forschungszentrum für Molekulare Medizin GmbH,2d7c799f-334f-4e23-a75a-208417bf96e4,CeMM—Forschungszentrum für Molekulare Medizin GmbH,
